"method","confounding","effect_modification","num_obs","reliability","beta_mxr","beta_ym","mean","sd","lower_pct","upper_pct","p_value","significance","bias"
"standard",0.6,0,750,0.75,0.204,0,0.649624700788698,0.0304113804052002,0.59260814138291,0.700703467685404,3.06585006038878e-101,TRUE,0.649624700788698
"gestimation",0.6,0,750,0.75,0.204,0,0.186981112722218,0.106585295902558,-0.0157896013902883,0.357600240294579,0.0793814808083437,FALSE,0.186981112722218
"standard",0.6,0,750,0.75,0.204,0,0.600548748284169,0.0389698388868138,0.529227795287293,0.666453350247191,1.38907805636449e-53,TRUE,0.600548748284169
"gestimation",0.6,0,750,0.75,0.204,0,0.144651980998491,0.10028166413625,-0.0352930700600488,0.329198667231357,0.14917351459014,FALSE,0.144651980998491
"standard",0.6,0,750,0.75,0.204,0,0.652961219829135,0.0271124880178577,0.601918850021305,0.706792706613314,3.73031708139195e-128,TRUE,0.652961219829135
"gestimation",0.6,0,750,0.75,0.204,0,0.294532493447585,0.0879817982535378,0.109988525416595,0.421435306227558,0.000814991119371161,TRUE,0.294532493447585
"standard",0.6,0,750,0.75,0.204,0,0.544513767943345,0.0341415160197982,0.479403524639883,0.609080030251135,2.90756723022875e-57,TRUE,0.544513767943345
"gestimation",0.6,0,750,0.75,0.204,0,0.0128516500668629,0.114604880481408,-0.209747105127333,0.216214604596237,0.910713379106772,FALSE,0.0128516500668629
"standard",0.6,0,750,0.75,0.204,0,0.597162766553921,0.035587597215413,0.524579172993043,0.656331755692763,3.41369751097687e-63,TRUE,0.597162766553921
"gestimation",0.6,0,750,0.75,0.204,0,-0.0180584755741863,0.121518256888081,-0.275092955550767,0.172380795075274,0.881863671398155,FALSE,-0.0180584755741863
"standard",0.6,0,750,0.75,0.204,0,0.586460260017524,0.0318969689422568,0.528253708677622,0.643821618044472,1.6982014650667e-75,TRUE,0.586460260017524
"gestimation",0.6,0,750,0.75,0.204,0,0.150205017812005,0.13044995968899,-0.121276303258401,0.386511684522969,0.249552160316215,FALSE,0.150205017812005
"standard",0.6,0,750,0.75,0.204,0,0.534390585021188,0.0425727224205399,0.445676503661529,0.600089338755137,3.85556463601821e-36,TRUE,0.534390585021188
"gestimation",0.6,0,750,0.75,0.204,0,-0.0670183844601586,0.133544257081643,-0.324084718497371,0.183426508550915,0.615777258019276,FALSE,-0.0670183844601586
"standard",0.6,0,750,0.75,0.204,0,0.570808762702727,0.0314422322472221,0.503090530123951,0.629559179209994,1.18935136614471e-73,TRUE,0.570808762702727
"gestimation",0.6,0,750,0.75,0.204,0,-0.00120534940713401,0.154840437532064,-0.365344982125447,0.283545705881407,0.993788961174365,FALSE,-0.00120534940713401
"standard",0.6,0,750,0.75,0.204,0,0.576374703693826,0.0431354183146846,0.493220260676743,0.659989536013947,1.00842165257317e-40,TRUE,0.576374703693826
"gestimation",0.6,0,750,0.75,0.204,0,-0.106293508274175,0.136200155262489,-0.36440997111344,0.139102528539655,0.435142908389734,FALSE,-0.106293508274175
"standard",0.6,0,750,0.75,0.204,0,0.551642914260091,0.0363112832038094,0.479887845178768,0.621798234075147,3.99221966968526e-52,TRUE,0.551642914260091
"gestimation",0.6,0,750,0.75,0.204,0,-0.177891419754783,0.159084392589142,-0.470097938287626,0.148838987082322,0.263472855831276,FALSE,-0.177891419754783
"standard",0.6,0.3,750,0.75,0.204,0,0.724101003106216,0.0267955880875318,0.673220857994834,0.773754661421564,7.90287836714419e-161,TRUE,0.724101003106216
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0370569961451038,0.129524344530624,-0.219940620445514,0.288443082746038,0.774801051558972,FALSE,0.0370569961451038
"standard",0.6,0.3,750,0.75,0.204,0,0.669746113715383,0.0267996491943466,0.622264059662613,0.720636151050548,7.68646542514268e-138,TRUE,0.669746113715383
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.1152679789722,0.130546354277184,-0.408437026539003,0.112316570249775,0.377254696851399,FALSE,-0.1152679789722
"standard",0.6,0.3,750,0.75,0.204,0,0.639295056429883,0.0330023573488477,0.573708287214042,0.703397189081994,1.35089098619346e-83,TRUE,0.639295056429883
"gestimation",0.6,0.3,750,0.75,0.204,0,0.128477121146671,0.119415899072608,-0.0984054033361157,0.326349073271739,0.28198113868044,FALSE,0.128477121146671
"standard",0.6,0.3,750,0.75,0.204,0,0.665481598661048,0.0260002334376779,0.615931733202441,0.714938334768387,1.72458631562363e-144,TRUE,0.665481598661048
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.111306344343805,0.155178731651677,-0.435387029748656,0.159644753195752,0.473202364188272,FALSE,-0.111306344343805
"standard",0.6,0.3,750,0.75,0.204,0,0.695420926498579,0.0322125212545193,0.634900589683376,0.758246082761927,2.30228010121495e-103,TRUE,0.695420926498579
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0231112912889935,0.152025956211128,-0.250844625671298,0.279771511433297,0.879169576703348,FALSE,0.0231112912889935
"standard",0.6,0.3,750,0.75,0.204,0,0.752758056454881,0.043008953442437,0.675307206608559,0.8204516806527,1.37461170462407e-68,TRUE,0.752758056454881
"gestimation",0.6,0.3,750,0.75,0.204,0,0.115669997743603,0.12634964816029,-0.12281098627749,0.344319454490536,0.359942098414395,FALSE,0.115669997743603
"standard",0.6,0.3,750,0.75,0.204,0,0.671231847155834,0.0264577510452284,0.619949926510579,0.715140704103999,5.41391378073174e-142,TRUE,0.671231847155834
"gestimation",0.6,0.3,750,0.75,0.204,0,0.112722871801562,0.107566761814855,-0.107798385845519,0.281448242255469,0.29466899543381,FALSE,0.112722871801562
"standard",0.6,0.3,750,0.75,0.204,0,0.659998923788834,0.032741115389012,0.595507993753392,0.716741499064542,2.28454166048589e-90,TRUE,0.659998923788834
"gestimation",0.6,0.3,750,0.75,0.204,0,0.165328772833619,0.113697685368456,-0.0794699466827258,0.347907304212679,0.145916222211513,FALSE,0.165328772833619
"standard",0.6,0.3,750,0.75,0.204,0,0.690683113301578,0.0284252629428816,0.638211661478867,0.744570267860309,2.04743315403301e-130,TRUE,0.690683113301578
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0988700048739417,0.119675593512992,-0.348452784333037,0.123041666664135,0.408718944381293,FALSE,-0.0988700048739417
"standard",0.6,0.3,750,0.75,0.204,0,0.710287747414911,0.0315530347807972,0.647817570457445,0.769789405612271,3.24489362338825e-112,TRUE,0.710287747414911
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0192695652550392,0.124188980380454,-0.242894622978772,0.253830046404776,0.876692623126411,FALSE,0.0192695652550392
"standard",0.6,0.3,750,0.75,0.204,0,0.65238360469713,0.0273496563981381,0.600718034020178,0.703359798295258,9.32559480014859e-126,TRUE,0.65238360469713
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.142987881595715,0.113822598306072,-0.354825313633489,0.0893762236365223,0.209030940367945,FALSE,-0.142987881595715
"standard",0.6,0.3,750,0.75,0.204,0,0.690117984926378,0.0299960216715695,0.636972203935328,0.747478834460305,3.96828635813323e-117,TRUE,0.690117984926378
"gestimation",0.6,0.3,750,0.75,0.204,0,0.127902683376718,0.132003544933661,-0.169839896528544,0.351680498307758,0.332578269235893,FALSE,0.127902683376718
"standard",0.6,0.3,750,0.75,0.204,0,0.719533619818299,0.0224808070949113,0.677049004039698,0.75996186193062,8.8334373151074e-225,TRUE,0.719533619818299
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.123491646614358,0.16722953458925,-0.467505621755091,0.178624753482594,0.460237419385303,FALSE,-0.123491646614358
"standard",0.6,0.3,750,0.75,0.204,0,0.695941797277006,0.0274361159451659,0.639054832314313,0.745445899888691,6.00068995226342e-142,TRUE,0.695941797277006
"gestimation",0.6,0.3,750,0.75,0.204,0,0.154927920604636,0.114690410518198,-0.134173079839516,0.351048024790218,0.176748014533889,FALSE,0.154927920604636
"standard",0.6,0.3,750,0.75,0.204,0,0.618290097981873,0.0333089709805468,0.558692403684977,0.677424473662384,6.49039089279178e-77,TRUE,0.618290097981873
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.199855425502165,0.141852797006118,-0.488924622816823,0.0423652474152311,0.158866783099964,FALSE,-0.199855425502165
"standard",0.6,0.3,750,0.75,0.204,0,0.718174712465958,0.0317736245697673,0.659677818632736,0.772727562196683,4.06215434756139e-113,TRUE,0.718174712465958
"gestimation",0.6,0.3,750,0.75,0.204,0,0.207383356299391,0.114183392092564,-0.0315508940164715,0.402143211901958,0.0693350253340366,FALSE,0.207383356299391
"standard",0.6,0.3,750,0.75,0.204,0,0.660800264900186,0.0368859066268382,0.590605430361631,0.737962656121466,9.05422056524539e-72,TRUE,0.660800264900186
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.106922311177671,0.123924414226076,-0.309100377383961,0.151323786433897,0.388245989974103,FALSE,-0.106922311177671
"standard",0.6,0.3,750,0.75,0.204,0,0.70008114124754,0.0315148737146074,0.640584825761313,0.758427375205612,2.49794849318926e-109,TRUE,0.70008114124754
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.216552856014074,0.155941459303177,-0.498032996769315,0.0657598052161929,0.164929941338977,FALSE,-0.216552856014074
"standard",0.6,0.3,750,0.75,0.204,0,0.711043933084942,0.0227185039332257,0.673538591161977,0.75591499400253,4.96670938647496e-215,TRUE,0.711043933084942
"gestimation",0.6,0.3,750,0.75,0.204,0,0.224030883887532,0.109804710503418,-0.0252671308280704,0.405326507018471,0.0413237790693725,FALSE,0.224030883887532
"standard",0.6,0.3,750,0.75,0.204,0,0.674017130295506,0.0233051676663529,0.626598865764283,0.716418724950298,6.43388258231405e-184,TRUE,0.674017130295506
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0633520855920137,0.145753267122138,-0.362006745791628,0.216245907628792,0.663814364354403,FALSE,-0.0633520855920137
"standard",0.6,0.3,750,0.75,0.204,0,0.743514700979422,0.0305324312188721,0.689758155144576,0.798923547614204,5.57030513365583e-131,TRUE,0.743514700979422
"gestimation",0.6,0.3,750,0.75,0.204,0,0.033204229829085,0.114184819040828,-0.182599559233824,0.23319157370158,0.7712090783486,FALSE,0.033204229829085
"standard",0.6,0.3,750,0.75,0.204,0,0.680739304391012,0.0290435109733993,0.621936373834152,0.734998111896849,1.72766117314554e-121,TRUE,0.680739304391012
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.15373655800064,0.161260250738671,-0.496874047566197,0.131917024378499,0.340415599082202,FALSE,-0.15373655800064
"standard",0.6,0.3,750,0.75,0.204,0,0.674812142608238,0.0241200764063803,0.622562396978097,0.715546337945909,3.07833802691417e-172,TRUE,0.674812142608238
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0366661408314275,0.12321466308805,-0.226063926045564,0.217121070301069,0.766024228075213,FALSE,0.0366661408314275
"standard",0.6,0.3,750,0.75,0.204,0,0.698915169154137,0.024341869957396,0.65376805744283,0.740155398876313,2.66619446936727e-181,TRUE,0.698915169154137
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0216526358582054,0.11928225292891,-0.211060495886351,0.209566810529553,0.855956006111945,FALSE,0.0216526358582054
"standard",0.6,0.3,750,0.75,0.204,0,0.700345207935644,0.0282860614984296,0.641530808977526,0.748193967092633,2.45723964164962e-135,TRUE,0.700345207935644
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.12377408462058,0.127781475981922,-0.37061264816072,0.0952372394853263,0.332725480126364,FALSE,-0.12377408462058
"standard",0.6,0.3,750,0.75,0.204,0,0.721786524616796,0.022493038462674,0.674418156469331,0.755620044073192,6.21155134312655e-226,TRUE,0.721786524616796
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.371850513192944,0.216442347093069,-0.893030860453849,0.032643047530242,0.085794457190789,FALSE,-0.371850513192944
"standard",0.6,0.3,750,0.75,0.204,0,0.695349452138993,0.0289771330099084,0.636702243266146,0.750366334970736,3.02568578465941e-127,TRUE,0.695349452138993
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.184522765460005,0.173117108386698,-0.535395829871022,0.0736874155042007,0.286476057767414,FALSE,-0.184522765460005
"standard",0.6,0.3,750,0.75,0.204,0,0.630564136826303,0.0263319220711989,0.568987922159978,0.671372372583805,9.98778638982431e-127,TRUE,0.630564136826303
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0499915256875788,0.126778973491473,-0.288714234958132,0.152492979766182,0.693344561231968,FALSE,-0.0499915256875788
"standard",0.6,0.3,750,0.75,0.204,0,0.725967653462255,0.0283895595371244,0.67511273522686,0.775192601382775,3.15508957549406e-144,TRUE,0.725967653462255
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0824269192261716,0.145366993228132,-0.244951296570793,0.317654979207463,0.570696262353541,FALSE,0.0824269192261716
"standard",0.6,0.3,750,0.75,0.204,0,0.685246689534094,0.0289693978790106,0.635577102327167,0.738347067166021,1.069597055863e-123,TRUE,0.685246689534094
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0603654208703485,0.132223351160363,-0.204899456408567,0.291761486773771,0.6480007778814,FALSE,0.0603654208703485
"standard",0.6,0.3,750,0.75,0.204,0,0.682484860927104,0.0332015304578379,0.616645605661152,0.744205953382284,6.8259576047033e-94,TRUE,0.682484860927104
"gestimation",0.6,0.3,750,0.75,0.204,0,0.00779871798985233,0.114272712441737,-0.183020909910015,0.230849836505174,0.94558937452307,FALSE,0.00779871798985233
"standard",0.6,0.3,750,0.75,0.204,0,0.614439013879643,0.0253042662694882,0.566516862660727,0.658147460793091,3.03525669122857e-130,TRUE,0.614439013879643
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0114961887021418,0.133876408238596,-0.260852551811773,0.209526240466374,0.931568444521701,FALSE,-0.0114961887021418
"standard",0.6,0.3,750,0.75,0.204,0,0.685894010556264,0.0266978969398614,0.62406378035343,0.729079831214228,1.47588239375229e-145,TRUE,0.685894010556264
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0383164668996785,0.118007972435838,-0.282910611283014,0.178108354546554,0.745412764031885,FALSE,-0.0383164668996785
"standard",0.6,0.3,750,0.75,0.204,0,0.658103634989451,0.029523360494319,0.587173029307609,0.711327033220722,4.52333086150763e-110,TRUE,0.658103634989451
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.105298833268879,0.137844179424853,-0.398592156647119,0.122316721538825,0.444928287522083,FALSE,-0.105298833268879
"standard",0.6,0.3,750,0.75,0.204,0,0.624829667850291,0.0339505066501348,0.559764960517186,0.689535189240994,1.21715174716068e-75,TRUE,0.624829667850291
"gestimation",0.6,0.3,750,0.75,0.204,0,0.162211264566232,0.102709351426763,-0.0336642825726346,0.36273904273366,0.114261936363208,FALSE,0.162211264566232
"standard",0.6,0.3,750,0.75,0.204,0,0.668751517592311,0.0241265590766439,0.622367905541614,0.718048931450563,4.18144853348245e-169,TRUE,0.668751517592311
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0754340229979375,0.130445615980549,-0.174348204326241,0.33189108135296,0.563075445892581,FALSE,0.0754340229979375
"standard",0.6,0.3,750,0.75,0.204,0,0.703752017542471,0.0340321064594026,0.646955733191112,0.780671943806346,5.34711174268496e-95,TRUE,0.703752017542471
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0440290414471108,0.127347990072904,-0.29011286652725,0.231519999001234,0.729539611365802,FALSE,0.0440290414471108
"standard",0.6,0.3,750,0.75,0.204,0,0.702549443822172,0.0279580484657309,0.654589956608259,0.75672328823783,2.41606084496231e-139,TRUE,0.702549443822172
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.214086466772422,0.148994222182575,-0.476090125791312,0.0442505716353319,0.150752763584843,FALSE,-0.214086466772422
"standard",0.6,0.3,750,0.75,0.204,0,0.721983108104641,0.0395658759728398,0.651012909646535,0.797622075180369,2.16117980538024e-74,TRUE,0.721983108104641
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0364717165561894,0.117411700173247,-0.160812928349739,0.278788594495154,0.756081140045002,FALSE,0.0364717165561894
"standard",0.6,0.3,750,0.75,0.204,0,0.666809657099674,0.0281237287473859,0.6116077413567,0.713682995574925,2.85302412852094e-124,TRUE,0.666809657099674
"gestimation",0.6,0.3,750,0.75,0.204,0,0.127682904579321,0.123696183970899,-0.126603213000634,0.347017107246438,0.301964412382389,FALSE,0.127682904579321
"standard",0.6,0.3,750,0.75,0.204,0,0.674414369251952,0.0294268420361354,0.615001982755175,0.725695002227082,3.04985549584361e-116,TRUE,0.674414369251952
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0135567118017798,0.12389946618746,-0.264810961582392,0.203045616044144,0.912871725622604,FALSE,-0.0135567118017798
"standard",0.6,0.3,750,0.75,0.204,0,0.695223368895721,0.0285194944384615,0.643176343377095,0.748958664944355,2.99022263246857e-131,TRUE,0.695223368895721
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0936515224094208,0.130012693313138,-0.14965978402675,0.332489920559398,0.471324304422474,FALSE,0.0936515224094208
"standard",0.6,0.3,750,0.75,0.204,0,0.664614168369824,0.0308641296966408,0.60774407344461,0.719563569983324,7.55270835097136e-103,TRUE,0.664614168369824
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0202093237910225,0.117653652163409,-0.192342941592396,0.232242711829101,0.863618645766444,FALSE,0.0202093237910225
"standard",0.6,0.3,750,0.75,0.204,0,0.709344378814402,0.0235694968616773,0.663979954843897,0.753602551769177,5.48836198052103e-199,TRUE,0.709344378814402
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0244661392662184,0.133739877929179,-0.223912974509719,0.24903916712387,0.854846469890211,FALSE,0.0244661392662184
"standard",0.6,0.3,750,0.75,0.204,0,0.657891092717565,0.0280876932819397,0.599906611801347,0.707943388934636,2.50630928923214e-121,TRUE,0.657891092717565
"gestimation",0.6,0.3,750,0.75,0.204,0,0.208557148000829,0.112741804428788,-0.0310416681282772,0.400579614774927,0.0643329712379025,FALSE,0.208557148000829
"standard",0.6,0.3,750,0.75,0.204,0,0.713732908835697,0.0294523462434953,0.656119844159539,0.764754734325234,9.8750341895078e-130,TRUE,0.713732908835697
"gestimation",0.6,0.3,750,0.75,0.204,0,0.238265763390184,0.0960962128688892,0.0638861960090493,0.40904203857155,0.0131585145169008,TRUE,0.238265763390184
"standard",0.6,0.3,750,0.75,0.204,0,0.743875875918713,0.0312672599461656,0.694920191712276,0.802871740548407,4.15000843861548e-125,TRUE,0.743875875918713
"gestimation",0.6,0.3,750,0.75,0.204,0,0.125003973272805,0.124443145465977,-0.129242171508978,0.324283285281035,0.315134443879122,FALSE,0.125003973272805
"standard",0.6,0.3,750,0.75,0.204,0,0.695244493724106,0.0345108297548615,0.635373148646232,0.770791143965075,2.9358752344118e-90,TRUE,0.695244493724106
"gestimation",0.6,0.3,750,0.75,0.204,0,0.279049173702402,0.106874971916294,0.0365962816291624,0.477404142969411,0.00902812974480114,TRUE,0.279049173702402
"standard",0.6,0.3,750,0.75,0.204,0,0.701068895215649,0.0257240477836365,0.647514724971487,0.754988781855603,1.51278552586583e-163,TRUE,0.701068895215649
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0107025648762883,0.117363378120065,-0.234339919299093,0.202418577320571,0.927340277310033,FALSE,-0.0107025648762883
"standard",0.6,0.3,750,0.75,0.204,0,0.681505465579422,0.0265738822483996,0.62379487281874,0.729229605899906,4.72339144024622e-145,TRUE,0.681505465579422
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0494781227742704,0.136888103941937,-0.275212529864791,0.183804998052701,0.71776352604438,FALSE,-0.0494781227742704
"standard",0.6,0.3,750,0.75,0.204,0,0.686963202585785,0.0274894914416466,0.62955760283552,0.73771766497651,7.84669136159301e-138,TRUE,0.686963202585785
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0763031907532288,0.119576884661352,-0.162303231416714,0.309261826766766,0.523402159744792,FALSE,0.0763031907532288
"standard",0.6,0.3,750,0.75,0.204,0,0.68290320947041,0.0232946169463988,0.641341137793464,0.733112052173504,6.5000733428215e-189,TRUE,0.68290320947041
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0243650163800181,0.128162398451399,-0.201722793564962,0.229506907080637,0.84922255008955,FALSE,0.0243650163800181
"standard",0.6,0.3,750,0.75,0.204,0,0.700472972112742,0.0324271079051762,0.637204867585477,0.765134338325724,1.74016212111154e-103,TRUE,0.700472972112742
"gestimation",0.6,0.3,750,0.75,0.204,0,0.150159847573002,0.123258254866075,-0.108019189200775,0.392797520348891,0.223127509252847,FALSE,0.150159847573002
"standard",0.6,0.3,750,0.75,0.204,0,0.705060018525575,0.0308757979744164,0.649419953693777,0.765638669015029,2.0429615523644e-115,TRUE,0.705060018525575
"gestimation",0.6,0.3,750,0.75,0.204,0,0.269989561819045,0.0962173790826793,0.0365225537305462,0.428340430082571,0.00501548745277157,TRUE,0.269989561819045
"standard",0.6,0.3,750,0.75,0.204,0,0.608229012035733,0.0351873693178971,0.529839326891766,0.660853978293215,6.05619371884328e-67,TRUE,0.608229012035733
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0166441759509082,0.141855636737788,-0.292539921724777,0.257638384740942,0.906597133275477,FALSE,-0.0166441759509082
"standard",0.6,0.3,750,0.75,0.204,0,0.684226978041138,0.0270748352115226,0.623083549539213,0.728606018333583,6.54157266074873e-141,TRUE,0.684226978041138
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.151002029990535,0.169887381080125,-0.47856741653229,0.134975859495025,0.374091194362611,FALSE,-0.151002029990535
"standard",0.6,0.3,750,0.75,0.204,0,0.730620773066709,0.0271260832050897,0.676087086330331,0.782711022351054,8.72396149397211e-160,TRUE,0.730620773066709
"gestimation",0.6,0.3,750,0.75,0.204,0,0.317414292243562,0.102119227919192,0.152289106518857,0.527885651897826,0.00188185062924898,TRUE,0.317414292243562
"standard",0.6,0.3,750,0.75,0.204,0,0.681589137398952,0.0276919621927304,0.630124367528946,0.730880885230371,9.11289034728223e-134,TRUE,0.681589137398952
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.202988793141475,0.155315890550178,-0.526851668941822,0.107915336085685,0.191232558009538,FALSE,-0.202988793141475
"standard",0.6,0.3,750,0.75,0.204,0,0.702897515279651,0.0298207266572554,0.649342874662736,0.760056130532819,7.68873308022002e-123,TRUE,0.702897515279651
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0678818534901555,0.116265177223988,-0.156420393261942,0.298029701583822,0.559318748075644,FALSE,0.0678818534901555
"standard",0.6,0.3,750,0.75,0.204,0,0.615070340669189,0.0307815110611046,0.54498937055946,0.664589984968212,7.92943829599011e-89,TRUE,0.615070340669189
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0550728518685153,0.108705955961673,-0.260824852769891,0.138854992869609,0.612419920143185,FALSE,-0.0550728518685153
"standard",0.6,0.3,750,0.75,0.204,0,0.687227678766899,0.0284973637545342,0.635133111197014,0.743771713909066,1.7199317759008e-128,TRUE,0.687227678766899
"gestimation",0.6,0.3,750,0.75,0.204,0,0.291935573613199,0.0937752156761046,0.110443181086846,0.448842960704236,0.00185106857446371,TRUE,0.291935573613199
"standard",0.6,0.3,750,0.75,0.204,0,0.677112130670073,0.0283152321090505,0.620562339164244,0.733058714283109,2.22450597722052e-126,TRUE,0.677112130670073
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0871935152576033,0.147758371836165,-0.36622455434458,0.180358230174481,0.555117710529389,FALSE,-0.0871935152576033
"standard",0.6,0.3,750,0.75,0.204,0,0.648502352444932,0.0321256886710297,0.595731696786744,0.714280531042802,1.28894671437373e-90,TRUE,0.648502352444932
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0276055602401268,0.119765328794739,-0.262838336641027,0.176258628362741,0.817705521413824,FALSE,-0.0276055602401268
"standard",0.6,0.3,750,0.75,0.204,0,0.674489485253812,0.0254252562436646,0.622701375916992,0.710861364575033,4.56870560498018e-155,TRUE,0.674489485253812
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0775240163412805,0.132284316406163,-0.184241525711678,0.374094952163836,0.557848047949308,FALSE,0.0775240163412805
"standard",0.6,0.3,750,0.75,0.204,0,0.65773847916678,0.0305591466116888,0.590203688218796,0.710853953493833,9.38939977020929e-103,TRUE,0.65773847916678
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.237501079609847,0.132918079069708,-0.527156714517535,0.0127939687854887,0.0739661021812064,FALSE,-0.237501079609847
"standard",0.6,0.3,750,0.75,0.204,0,0.682418789948336,0.0286691388084498,0.62831552614063,0.735561820606612,3.09045345152405e-125,TRUE,0.682418789948336
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0229850896633234,0.12196569922833,-0.193176034670064,0.261555820896733,0.85051970662569,FALSE,0.0229850896633234
"standard",0.6,0.3,750,0.75,0.204,0,0.611654249496029,0.0378688686220158,0.547573950302122,0.690809502766479,1.10113595969611e-58,TRUE,0.611654249496029
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0862600767577544,0.126061528379665,-0.348211909167049,0.144999519631802,0.493804913818986,FALSE,-0.0862600767577544
"standard",0.6,0.3,750,0.75,0.204,0,0.621823645513105,0.029619085425213,0.555217736124153,0.672167036449087,7.43824385891705e-98,TRUE,0.621823645513105
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.101083589314612,0.119702714061937,-0.312161844206878,0.151747029943244,0.398415041086882,FALSE,-0.101083589314612
"standard",0.6,0.3,750,0.75,0.204,0,0.678559378815498,0.0248763120151205,0.639626940705416,0.72795748556211,7.88052883749257e-164,TRUE,0.678559378815498
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.10209723888191,0.122906747503529,-0.33754927315509,0.0960425693145077,0.406149545703454,FALSE,-0.10209723888191
"standard",0.6,0.3,750,0.75,0.204,0,0.68641001307449,0.0245953452466895,0.64130485070984,0.729842390135831,2.12610552467962e-171,TRUE,0.68641001307449
"gestimation",0.6,0.3,750,0.75,0.204,0,0.0732271117687953,0.143108502130366,-0.178375890934131,0.323715277560606,0.608868365884059,FALSE,0.0732271117687953
"standard",0.6,0.3,750,0.75,0.204,0,0.675940104297366,0.0266645249469499,0.622274263302206,0.71670672763073,9.03447785134213e-142,TRUE,0.675940104297366
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0987398937099166,0.141097402376404,-0.36876745707631,0.132758458440932,0.484052517871779,FALSE,-0.0987398937099166
"standard",0.6,0.3,750,0.75,0.204,0,0.704515862279314,0.0241112130041215,0.65746769230756,0.754353080046844,1.09869267692671e-187,TRUE,0.704515862279314
"gestimation",0.6,0.3,750,0.75,0.204,0,0.141928436117608,0.107437603005205,-0.0433982653234008,0.3154680104754,0.18649092873992,FALSE,0.141928436117608
"standard",0.6,0.3,750,0.75,0.204,0,0.64409406840316,0.026299822651249,0.597756085323437,0.693738058355922,1.86791246628594e-132,TRUE,0.64409406840316
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.162167647494729,0.126621427652546,-0.422256287133552,0.0524274690047853,0.200289111161634,FALSE,-0.162167647494729
"standard",0.6,0.3,750,0.75,0.204,0,0.745044719086611,0.0321303347797774,0.681145151746451,0.810466095326243,5.9892437791383e-119,TRUE,0.745044719086611
"gestimation",0.6,0.3,750,0.75,0.204,0,0.115908820720307,0.128122926567001,-0.123320186354554,0.360945298238478,0.365640847953212,FALSE,0.115908820720307
"standard",0.6,0.3,750,0.75,0.204,0,0.699463130651942,0.0340157865604843,0.639805254423411,0.760946388764787,5.90023468467748e-94,TRUE,0.699463130651942
"gestimation",0.6,0.3,750,0.75,0.204,0,-0.0250656332703274,0.13803407531409,-0.28299359340582,0.226186108091856,0.855904352033225,FALSE,-0.0250656332703274
"standard",0.6,0.3,750,0.75,0.204,0,0.698646025962515,0.0317121668222373,0.629638511776552,0.754588277427934,1.45807844287212e-107,TRUE,0.698646025962515
